,Date,LastTransaction,Max,Min,Avg,%Prom,Amount,BEST,Total
56,07.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
57,06.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
58,05.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
59,04.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
60,01.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
61,31.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
62,30.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
63,29.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
64,28.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
65,25.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
66,24.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
67,22.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
68,21.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,5.000.100
69,18.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
70,07.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
71,06.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
72,05.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
73,04.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
74,01.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
75,31.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
76,30.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
77,29.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
78,28.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
79,25.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
80,24.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
81,22.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
82,21.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,5.000.100
83,18.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
84,07.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
85,06.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
86,05.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
87,04.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
88,01.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
89,31.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
90,30.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
91,29.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
92,28.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
93,25.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
94,24.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
95,22.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
96,21.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,5.000.100
97,18.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
98,07.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
99,06.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
100,05.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
101,04.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
102,01.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
103,31.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
104,30.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
105,29.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
106,28.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
107,25.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
108,24.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
109,22.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
110,21.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,5.000.100
111,18.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
112,07.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
113,06.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
114,05.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
115,04.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
116,01.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
117,31.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
118,30.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
119,29.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
120,28.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
121,25.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
122,24.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
123,22.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
124,21.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,5.000.100
125,18.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
126,07.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
127,06.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
128,05.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
129,04.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
130,01.11.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
131,31.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
132,30.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
133,29.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
134,28.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
135,25.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
136,24.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
137,22.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
138,21.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,5.000.100
139,18.10.2024,"1.400,00",0.0,0.0,"1.400,00","0,00",0,0,0
